CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16183.0,30,3,739.1,3,3,3,333,Others
16185.0,200,1,115.31,1,1,1,111,Others
16186.0,8,15,5019.17,4,4,4,444,Best Customers
16188.0,44,1,105.80000000000001,3,1,1,311,Others
16190.0,30,7,2508.4700000000003,3,4,4,344,Others
16191.0,11,11,10497.300000000001,4,4,4,444,Best Customers
16192.0,371,1,351.3,1,1,2,112,Others
16193.0,46,1,315.98,3,1,2,312,Others
16194.0,11,1,308.59999999999997,4,1,2,412,Others
16195.0,359,1,323.25,1,1,2,112,Others
16196.0,124,1,93.3,2,1,1,211,Others
16197.0,105,9,2016.71,2,4,4,244,Others
16198.0,73,1,629.36,2,1,2,212,Others
16199.0,28,7,942.75,3,4,3,343,Others
16200.0,18,10,4539.23,4,4,4,444,Best Customers
16201.0,51,1,248.65,3,1,1,311,Others
16202.0,53,8,2136.72,3,4,4,344,Others
16203.0,8,3,521.64,4,3,2,432,Others
16204.0,16,2,534.53,4,2,2,422,Others
16205.0,32,3,1062.48,3,3,3,333,Others
16206.0,23,9,2052.81,3,4,4,344,Others
16208.0,30,8,2776.19,3,4,4,344,Others
16209.0,18,4,1884.16,4,3,4,434,Others
16210.0,4,19,17403.21,4,4,4,444,Best Customers
16211.0,57,2,543.5699999999999,2,2,2,222,Others
16212.0,254,2,603.37,1,2,2,122,Others
16214.0,71,1,975.5,2,1,3,213,Others
16218.0,9,7,1355.29,4,4,3,443,Others
16219.0,136,1,40.8,2,1,1,211,Others
16221.0,3,7,1325.8,4,4,3,443,Others
16222.0,357,1,498.5,1,1,2,112,Others
16223.0,10,2,1087.05,4,2,3,423,Others
16224.0,23,1,321.24,3,1,2,312,Others
16225.0,38,10,1762.99,3,4,4,344,Others
16226.0,14,2,417.05,4,2,2,422,Others
16227.0,130,2,713.0,2,2,3,223,Others
16228.0,21,3,885.71,3,3,3,333,Others
16229.0,17,4,1857.26,4,3,4,434,Others
16231.0,15,4,1074.47,4,3,3,433,Others
16232.0,56,3,1722.09,2,3,4,234,Others
16233.0,2,7,1429.03,4,4,3,443,Others
16234.0,112,3,333.18,2,3,2,232,Others
16235.0,11,4,1186.4,4,3,3,433,Others
16237.0,73,1,136.65,2,1,1,211,Others
16238.0,58,1,63.66,2,1,1,211,Others
16239.0,18,4,1078.0,4,3,3,433,Others
16241.0,5,4,1680.2,4,3,3,433,Others
16242.0,17,7,3824.79,4,4,4,444,Best Customers
16244.0,8,1,1056.63,4,1,3,413,Others
16246.0,95,2,821.35,2,2,3,223,Others
16250.0,9,2,401.94,4,2,2,422,Others
16251.0,148,1,128.31,1,1,1,111,Others
16252.0,18,1,295.09000000000003,4,1,1,411,Others
16253.0,56,5,3588.34,2,4,4,244,Others
16254.0,14,3,967.44,4,3,3,433,Others
16255.0,1,8,2284.34,4,4,4,444,Best Customers
16256.0,129,2,876.9399999999999,2,2,3,223,Others
16258.0,23,10,6739.01,3,4,4,344,Others
16259.0,46,3,340.94,3,3,2,332,Others
16261.0,22,2,312.62,3,2,2,322,Others
16262.0,14,1,755.15,4,1,3,413,Others
16263.0,59,1,348.16,2,1,2,212,Others
16264.0,74,2,823.53,2,2,3,223,Others
16265.0,22,3,1488.17,3,3,3,333,Others
16266.0,59,7,896.06,2,4,3,243,Others
16267.0,227,1,186.66,1,1,1,111,Others
16269.0,73,1,717.57,2,1,3,213,Others
16271.0,93,5,1993.18,2,4,4,244,Others
16273.0,284,2,318.34000000000003,1,2,2,122,Others
16274.0,9,1,351.75,4,1,2,412,Others
16275.0,110,2,1591.24,2,2,3,223,Others
16276.0,115,2,1818.79,2,2,4,224,Others
16277.0,369,1,188.69,1,1,1,111,Others
16278.0,116,2,551.46,2,2,2,222,Others
16279.0,21,6,4195.5,3,4,4,344,Others
16280.0,361,1,238.05,1,1,1,111,Others
16281.0,59,2,1361.96,2,2,3,223,Others
16282.0,123,2,1139.28,2,2,3,223,Others
16283.0,54,3,2779.51,2,3,4,234,Others
16284.0,29,1,205.8,3,1,1,311,Others
16285.0,282,1,176.9,1,1,1,111,Others
16286.0,113,2,328.95,2,2,2,222,Others
16287.0,12,4,864.48,4,3,3,433,Others
16288.0,106,1,129.85,2,1,1,211,Others
16289.0,98,1,136.31,2,1,1,211,Others
16290.0,100,4,1957.7,2,3,4,234,Others
16291.0,318,1,117.72,1,1,1,111,Others
16292.0,16,4,951.51,4,3,3,433,Others
16293.0,3,6,2408.96,4,4,4,444,Best Customers
16294.0,112,1,126.05000000000001,2,1,1,211,Others
16296.0,262,4,1313.67,1,3,3,133,Others
16298.0,33,4,487.5,3,3,2,332,Others
16299.0,113,1,193.65,2,1,1,211,Others
16300.0,66,3,1367.32,2,3,3,233,Others
16301.0,372,1,107.33,1,1,1,111,Others
16303.0,28,4,2567.64,3,3,4,334,Others
16304.0,330,1,381.66,1,1,2,112,Others
16306.0,3,2,560.55,4,2,2,422,Others
16307.0,65,3,1194.92,2,3,3,233,Others
16308.0,42,3,2560.0,3,3,4,334,Others
16310.0,50,2,460.08,3,2,2,322,Others
16312.0,68,1,171.15,2,1,1,211,Others
16314.0,25,3,1491.4,3,3,3,333,Others
16315.0,172,1,176.34,1,1,1,111,Others
16316.0,16,5,2806.0,4,4,4,444,Best Customers
16317.0,186,2,850.86,1,2,3,123,Others
16320.0,89,4,4590.53,2,3,4,234,Others
16321.0,262,2,230.9,1,2,1,121,Others
16323.0,213,1,146.16,1,1,1,111,Others
16325.0,60,9,3003.26,2,4,4,244,Others
16326.0,19,10,1682.03,3,4,3,343,Others
16327.0,5,11,6874.97,4,4,4,444,Best Customers
16328.0,199,1,310.83,1,1,2,112,Others
16329.0,63,4,1664.92,2,3,3,233,Others
16330.0,60,4,373.46999999999997,2,3,2,232,Others
16331.0,68,6,2037.7,2,4,4,244,Others
16332.0,67,4,417.21000000000004,2,3,2,232,Others
16334.0,128,1,263.73,2,1,1,211,Others
16335.0,187,7,2753.52,1,4,4,144,Others
16336.0,56,4,3517.69,2,3,4,234,Others
16340.0,75,2,961.93,2,2,3,223,Others
16341.0,73,3,1878.92,2,3,4,234,Others
16343.0,43,1,285.54,3,1,1,311,Others
16344.0,145,3,741.3199999999999,1,3,3,133,Others
16345.0,119,1,613.33,2,1,2,212,Others
16346.0,21,1,224.51,3,1,1,311,Others
16347.0,24,9,2595.51,3,4,4,344,Others
16348.0,66,1,328.77,2,1,2,212,Others
16350.0,10,5,1137.42,4,4,3,443,Others
16351.0,47,12,3176.13,3,4,4,344,Others
16353.0,5,16,3323.75,4,4,4,444,Best Customers
16354.0,15,3,723.66,4,3,3,433,Others
16355.0,11,1,416.35,4,1,2,412,Others
16356.0,12,3,204.10000000000002,4,3,1,431,Others
16357.0,17,1,209.49,4,1,1,411,Others
16358.0,30,1,892.1500000000001,3,1,3,313,Others
16359.0,12,7,946.83,4,4,3,443,Others
16362.0,73,1,212.17,2,1,1,211,Others
16365.0,3,7,1766.78,4,4,4,444,Best Customers
16366.0,218,3,1220.83,1,3,3,133,Others
16367.0,19,1,549.8100000000001,3,1,2,312,Others
16368.0,71,1,141.53,2,1,1,211,Others
16369.0,72,4,1111.15,2,3,3,233,Others
16371.0,84,1,157.2,2,1,1,211,Others
16372.0,45,3,934.58,3,3,3,333,Others
16373.0,18,2,309.49,4,2,2,422,Others
16374.0,38,3,1256.67,3,3,3,333,Others
16375.0,106,2,104.0,2,2,1,221,Others
16377.0,253,1,632.28,1,1,2,112,Others
16381.0,31,2,247.85,3,2,1,321,Others
16382.0,44,2,353.1,3,2,2,322,Others
16383.0,32,5,2252.93,3,4,4,344,Others
16384.0,65,2,774.4499999999999,2,2,3,223,Others
16385.0,2,3,473.69,4,3,2,432,Others
16386.0,23,1,765.59,3,1,3,313,Others
16387.0,31,4,788.1,3,3,3,333,Others
16388.0,289,1,186.05,1,1,1,111,Others
16390.0,172,3,467.5,1,3,2,132,Others
16391.0,36,4,1052.26,3,3,3,333,Others
16392.0,49,2,538.81,3,2,2,322,Others
16393.0,5,11,2441.61,4,4,4,444,Best Customers
16395.0,29,9,2036.35,3,4,4,344,Others
16396.0,112,1,137.8,2,1,1,211,Others
16397.0,264,1,123.13,1,1,1,111,Others
16399.0,25,1,222.20000000000002,3,1,1,311,Others
16400.0,31,8,2755.92,3,4,4,344,Others
16401.0,15,11,2750.83,4,4,4,444,Best Customers
16402.0,5,1,205.65,4,1,1,411,Others
16406.0,86,2,374.01,2,2,2,222,Others
16407.0,25,4,681.97,3,3,2,332,Others
16408.0,227,1,231.93,1,1,1,111,Others
16409.0,16,7,3629.76,4,4,4,444,Best Customers
16410.0,370,1,130.32,1,1,1,111,Others
16411.0,5,3,673.24,4,3,2,432,Others
16412.0,29,4,457.2,3,3,2,332,Others
16413.0,11,1,259.83,4,1,1,411,Others
16414.0,67,3,424.96000000000004,2,3,2,232,Others
16415.0,219,2,496.49,1,2,2,122,Others
16416.0,26,6,1906.48,3,4,4,344,Others
16417.0,128,1,35.7,2,1,1,211,Others
16418.0,44,2,397.62,3,2,2,322,Others
16419.0,213,2,504.99,1,2,2,122,Others
16420.0,32,1,75.0,3,1,1,311,Others
16421.0,12,3,526.27,4,3,2,432,Others
16422.0,5,59,28904.670000000002,4,4,4,444,Best Customers
16424.0,18,1,309.5,4,1,2,412,Others
16428.0,49,3,638.49,3,3,2,332,Others
16430.0,17,6,817.09,4,4,3,443,Others
16433.0,44,1,200.26,3,1,1,311,Others
16434.0,82,5,1161.89,2,4,3,243,Others
16435.0,148,3,1003.0699999999999,1,3,3,133,Others
16436.0,304,3,319.14,1,3,2,132,Others
16437.0,17,2,301.25,4,2,1,421,Others
16439.0,358,1,310.70000000000005,1,1,2,112,Others
16440.0,129,1,216.3,2,1,1,211,Others
16441.0,53,3,637.93,3,3,2,332,Others
16442.0,240,2,282.68,1,2,1,121,Others
16443.0,156,1,162.24,1,1,1,111,Others
16444.0,26,13,2971.21,3,4,4,344,Others
16445.0,22,3,352.65,3,3,2,332,Others
16447.0,226,2,471.19,1,2,2,122,Others
16448.0,107,1,178.13,2,1,1,211,Others
16450.0,220,2,1193.81,1,2,3,123,Others
16451.0,197,2,746.1800000000001,1,2,3,123,Others
16452.0,266,2,332.17,1,2,2,122,Others
16453.0,166,2,251.71,1,2,1,121,Others
16454.0,242,2,24.05,1,2,1,121,Others
16455.0,7,6,2535.69,4,4,4,444,Best Customers
16456.0,9,9,4630.16,4,4,4,444,Best Customers
16458.0,11,12,2208.15,4,4,4,444,Best Customers
16459.0,365,1,71.78999999999999,1,1,1,111,Others
16461.0,226,2,1402.91,1,2,3,123,Others
16465.0,56,2,746.24,2,2,3,223,Others
16466.0,19,8,2171.13,3,4,4,344,Others
16467.0,144,7,2869.16,1,4,4,144,Others
16468.0,106,2,712.62,2,2,3,223,Others
16469.0,150,1,178.48000000000002,1,1,1,111,Others
16470.0,32,7,1664.08,3,4,3,343,Others
16471.0,29,3,966.03,3,3,3,333,Others
16472.0,70,2,789.6,2,2,3,223,Others
16473.0,10,1,154.72,4,1,1,411,Others
16476.0,67,1,350.35,2,1,2,212,Others
16477.0,7,5,1825.56,4,4,4,444,Best Customers
16481.0,318,1,453.38,1,1,2,112,Others
16485.0,68,4,1923.54,2,3,4,234,Others
16486.0,173,1,134.36,1,1,1,111,Others
16487.0,213,2,209.4,1,2,1,121,Others
16489.0,16,2,303.7,4,2,1,421,Others
16490.0,72,1,205.41000000000003,2,1,1,211,Others
16491.0,49,1,801.66,3,1,3,313,Others
16492.0,176,1,385.56,1,1,2,112,Others
16493.0,80,3,780.46,2,3,3,233,Others
16496.0,67,3,731.25,2,3,3,233,Others
16497.0,49,17,3729.59,3,4,4,344,Others
16499.0,10,6,2212.89,4,4,4,444,Best Customers
16500.0,10,3,443.05,4,3,2,432,Others
16501.0,19,1,1191.23,3,1,3,313,Others
16502.0,256,2,258.55,1,2,1,121,Others
16503.0,31,7,2182.41,3,4,4,344,Others
16507.0,208,1,142.71,1,1,1,111,Others
16508.0,266,1,240.95,1,1,1,111,Others
16510.0,8,6,1777.5,4,4,4,444,Best Customers
16511.0,33,3,842.16,3,3,3,333,Others
16515.0,15,5,1554.92,4,4,3,443,Others
16518.0,57,2,475.05,2,2,2,222,Others
16519.0,1,3,327.68,4,3,2,432,Others
16520.0,1,4,1427.57,4,3,3,433,Others
16521.0,51,3,1140.11,3,3,3,333,Others
16522.0,71,2,433.36,2,2,2,222,Others
16523.0,51,7,2497.86,3,4,4,344,Others
16524.0,82,2,306.19,2,2,1,221,Others
16525.0,2,23,11535.29,4,4,4,444,Best Customers
16526.0,220,1,426.85,1,1,2,112,Others
16527.0,60,1,1004.88,2,1,3,213,Others
16529.0,113,3,1531.55,2,3,3,233,Others
16530.0,304,1,48.349999999999994,1,1,1,111,Others
16531.0,17,4,1053.74,4,3,3,433,Others
16532.0,67,2,2007.84,2,2,4,224,Others
16534.0,278,1,635.9,1,1,2,112,Others
16535.0,21,2,378.28999999999996,3,2,2,322,Others
16537.0,277,1,23.35,1,1,1,111,Others
16538.0,177,3,395.07,1,3,2,132,Others
16539.0,9,7,2343.2,4,4,4,444,Best Customers
16540.0,50,1,205.75,3,1,1,311,Others
16541.0,371,1,424.03,1,1,2,112,Others
16542.0,37,1,137.7,3,1,1,311,Others
16543.0,227,1,292.21,1,1,1,111,Others
16544.0,155,4,376.70000000000005,1,3,2,132,Others
16545.0,11,1,350.52,4,1,2,412,Others
16546.0,8,4,4819.32,4,3,4,434,Others
16547.0,182,1,104.25999999999999,1,1,1,111,Others
16548.0,235,1,30.15,1,1,1,111,Others
16549.0,33,24,8746.9,3,4,4,344,Others
16550.0,4,14,7069.27,4,4,4,444,Best Customers
16551.0,59,4,1315.0,2,3,3,233,Others
16552.0,9,1,95.29,4,1,1,411,Others
16553.0,32,21,10864.19,3,4,4,344,Others
16554.0,22,5,2004.6200000000001,3,4,4,344,Others
16555.0,141,4,1629.79,1,3,3,133,Others
16556.0,11,10,4698.79,4,4,4,444,Best Customers
16558.0,2,19,5535.02,4,4,4,444,Best Customers
16559.0,33,1,175.0,3,1,1,311,Others
16560.0,33,6,2206.9700000000003,3,4,4,344,Others
16562.0,112,1,223.85999999999999,2,1,1,211,Others
16563.0,36,5,3334.82,3,4,4,344,Others
16564.0,205,1,87.8,1,1,1,111,Others
16565.0,42,3,599.35,3,3,2,332,Others
16568.0,63,2,1020.9000000000001,2,2,3,223,Others
16569.0,267,4,1331.03,1,3,3,133,Others
16570.0,15,10,3695.91,4,4,4,444,Best Customers
16571.0,31,7,2827.05,3,4,4,344,Others
16574.0,59,2,850.34,2,2,3,223,Others
16576.0,56,2,540.87,2,2,2,222,Others
16577.0,302,1,380.0,1,1,2,112,Others
16578.0,262,1,156.6,1,1,1,111,Others
16579.0,61,1,295.05,2,1,1,211,Others
16583.0,9,2,297.95,4,2,1,421,Others
16584.0,68,3,2220.09,2,3,4,234,Others
16585.0,229,2,341.59,1,2,2,122,Others
16586.0,80,2,998.83,2,2,3,223,Others
16588.0,22,4,1361.28,3,3,3,333,Others
16589.0,86,1,153.12,2,1,1,211,Others
16590.0,36,2,605.9,3,2,2,322,Others
16592.0,11,12,3694.23,4,4,4,444,Best Customers
16593.0,26,5,741.11,3,4,3,343,Others
16595.0,12,4,1397.59,4,3,3,433,Others
16596.0,2,3,329.48,4,3,2,432,Others
16599.0,21,1,172.8,3,1,1,311,Others
16600.0,10,7,1339.89,4,4,3,443,Others
16601.0,26,2,434.3,3,2,2,322,Others
16602.0,24,1,235.25,3,1,1,311,Others
16604.0,198,2,432.45,1,2,2,122,Others
16605.0,360,1,60.48,1,1,1,111,Others
16606.0,40,2,357.66,3,2,2,322,Others
16607.0,35,11,2359.16,3,4,4,344,Others
16608.0,89,2,1286.6200000000001,2,2,3,223,Others
16611.0,39,5,1655.64,3,4,3,343,Others
16612.0,15,5,2057.77,4,4,4,444,Best Customers
16614.0,38,2,673.6,3,2,2,322,Others
16615.0,262,1,291.5,1,1,1,111,Others
16619.0,19,3,1712.1200000000001,3,3,3,333,Others
16620.0,25,4,1579.97,3,3,3,333,Others
16622.0,179,1,225.4,1,1,1,111,Others
16623.0,37,3,885.79,3,3,3,333,Others
16625.0,58,4,1320.95,2,3,3,233,Others
16628.0,43,2,130.05,3,2,1,321,Others
16630.0,43,1,106.80000000000001,3,1,1,311,Others
16631.0,117,7,1892.52,2,4,4,244,Others
16632.0,121,2,406.4,2,2,2,222,Others
16634.0,8,5,1596.71,4,4,3,443,Others
16635.0,42,1,473.0,3,1,2,312,Others
16636.0,74,4,3802.04,2,3,4,234,Others
16638.0,4,6,749.8100000000001,4,4,3,443,Others
16639.0,45,1,490.47,3,1,2,312,Others
16640.0,33,1,179.4,3,1,1,311,Others
16641.0,337,1,323.40000000000003,1,1,2,112,Others
16642.0,51,1,389.12,3,1,2,312,Others
16643.0,58,1,435.6,2,1,2,212,Others
16645.0,371,1,160.39,1,1,1,111,Others
16646.0,85,1,678.8,2,1,2,212,Others
16647.0,78,2,327.84,2,2,2,222,Others
16648.0,91,2,382.14,2,2,2,222,Others
16649.0,156,1,306.58000000000004,1,1,1,111,Others
16650.0,56,6,1397.69,2,4,3,243,Others
16651.0,222,1,136.2,1,1,1,111,Others
16652.0,40,9,10776.42,3,4,4,344,Others
16654.0,4,5,1110.2,4,4,3,443,Others
16655.0,47,7,2633.74,3,4,4,344,Others
16656.0,56,15,8207.37,2,4,4,244,Others
16658.0,4,6,690.83,4,4,2,442,Others
16660.0,58,3,611.9000000000001,2,3,2,232,Others
16661.0,176,4,932.76,1,3,3,133,Others
16662.0,30,1,151.05,3,1,1,311,Others
16663.0,365,1,165.0,1,1,1,111,Others
16664.0,205,1,109.2,1,1,1,111,Others
16666.0,257,1,98.73,1,1,1,111,Others
16668.0,23,7,555.7,3,4,2,342,Others
16670.0,29,9,3934.25,3,4,4,344,Others
16673.0,315,1,171.13,1,1,1,111,Others
16675.0,77,2,608.86,2,2,2,222,Others
16676.0,38,2,769.78,3,2,3,323,Others
16677.0,47,2,880.62,3,2,3,323,Others
16679.0,2,3,663.31,4,3,2,432,Others
16680.0,164,2,637.75,1,2,2,122,Others
16681.0,277,1,151.5,1,1,1,111,Others
16683.0,169,1,320.25,1,1,2,112,Others
16684.0,15,27,80489.21,4,4,4,444,Best Customers
16686.0,25,9,1921.19,3,4,4,344,Others
16687.0,26,1,157.63,3,1,1,311,Others
16690.0,29,2,127.45,3,2,1,321,Others
16691.0,54,2,178.83,2,2,1,221,Others
16692.0,44,2,638.6999999999999,3,2,2,322,Others
16693.0,47,3,701.62,3,3,3,333,Others
16694.0,359,1,98.30000000000001,1,1,1,111,Others
16695.0,197,2,191.9,1,2,1,121,Others
16699.0,16,7,994.6,4,4,3,443,Others
16700.0,2,13,4091.16,4,4,4,444,Best Customers
16701.0,59,13,4518.43,2,4,4,244,Others
16702.0,51,4,1110.83,3,3,3,333,Others
16704.0,254,2,664.16,1,2,2,122,Others
16705.0,36,22,29480.061,3,4,4,344,Others
16707.0,36,4,533.41,3,3,2,332,Others
16709.0,15,9,6026.14,4,4,4,444,Best Customers
16710.0,4,13,3823.78,4,4,4,444,Best Customers
16711.0,15,4,1217.45,4,3,3,433,Others
16712.0,37,2,621.5600000000001,3,2,2,322,Others
16713.0,2,18,7619.21,4,4,4,444,Best Customers
16714.0,306,1,368.27,1,1,2,112,Others
16715.0,198,1,323.8,1,1,2,112,Others
16716.0,266,1,1248.48,1,1,3,113,Others
16717.0,2,9,3127.85,4,4,4,444,Best Customers
16718.0,5,5,3006.08,4,4,4,444,Best Customers
16719.0,4,8,2174.13,4,4,4,444,Best Customers
16720.0,12,2,605.79,4,2,2,422,Others
16722.0,2,11,4258.2699999999995,4,4,4,444,Best Customers
16723.0,79,2,654.96,2,2,2,222,Others
16724.0,40,1,147.35,3,1,1,311,Others
16725.0,7,8,1052.14,4,4,3,443,Others
16726.0,19,2,705.14,3,2,3,323,Others
16727.0,28,3,1121.45,3,3,3,333,Others
16731.0,284,1,170.3,1,1,1,111,Others
16732.0,39,3,3783.89,3,3,4,334,Others
16733.0,165,1,259.68,1,1,1,111,Others
16735.0,29,9,3970.0,3,4,4,344,Others
16736.0,141,5,2956.56,1,4,4,144,Others
16737.0,213,1,417.59999999999997,1,1,2,112,Others
16739.0,172,1,463.43,1,1,2,112,Others
16740.0,31,1,226.91,3,1,1,311,Others
16741.0,261,1,173.06,1,1,1,111,Others
16742.0,128,13,2334.97,2,4,4,244,Others
16743.0,92,7,1999.02,2,4,4,244,Others
16746.0,19,24,11366.64,3,4,4,344,Others
16748.0,24,9,2121.43,3,4,4,344,Others
16749.0,227,2,4157.88,1,2,4,124,Others
16752.0,8,1,207.5,4,1,1,411,Others
16754.0,8,29,65500.07,4,4,4,444,Best Customers
16755.0,103,4,1389.25,2,3,3,233,Others
16756.0,40,6,1072.97,3,4,3,343,Others
16757.0,45,1,163.65,3,1,1,311,Others
16760.0,66,1,228.0,2,1,1,211,Others
16763.0,374,1,352.85,1,1,2,112,Others
16765.0,18,1,420.75,4,1,2,412,Others
16767.0,54,4,2481.2,2,3,4,234,Others
16768.0,19,6,1220.48,3,4,3,343,Others
16769.0,114,3,755.51,2,3,3,233,Others
16770.0,8,5,1152.63,4,4,3,443,Others
16771.0,93,5,1706.99,2,4,3,243,Others
16772.0,59,3,3698.0499999999997,2,3,4,234,Others
16773.0,72,2,249.65,2,2,1,221,Others
16774.0,59,4,905.96,2,3,3,233,Others
16775.0,3,6,1361.23,4,4,3,443,Others
16776.0,51,1,220.97,3,1,1,311,Others
16777.0,49,3,1069.56,3,3,3,333,Others
16779.0,2,32,22554.22,4,4,4,444,Best Customers
16780.0,43,1,174.16,3,1,1,311,Others
16781.0,8,2,623.0,4,2,2,422,Others
16782.0,1,26,7732.37,4,4,4,444,Best Customers
16783.0,72,1,391.95,2,1,2,212,Others
16784.0,12,4,784.73,4,3,3,433,Others
16785.0,45,1,533.78,3,1,2,312,Others
16786.0,29,1,51.839999999999996,3,1,1,311,Others
16787.0,33,4,1017.53,3,3,3,333,Others
16788.0,40,3,1334.54,3,3,3,333,Others
16791.0,19,8,2251.85,3,4,4,344,Others
16792.0,19,3,513.08,3,3,2,332,Others
16794.0,16,5,856.1999999999999,4,4,3,443,Others
16795.0,1,3,2062.41,4,3,4,434,Others
16797.0,29,5,1802.02,3,4,4,344,Others
16798.0,190,3,841.16,1,3,3,133,Others
16799.0,68,2,452.78000000000003,2,2,2,222,Others
16802.0,315,2,582.61,1,2,2,122,Others
16805.0,213,3,630.75,1,3,2,132,Others
16807.0,106,3,1002.29,2,3,3,233,Others
16809.0,68,4,812.74,2,3,3,233,Others
16810.0,56,1,532.5,2,1,2,212,Others
16812.0,14,3,1912.65,4,3,4,434,Others
16814.0,5,16,5781.4400000000005,4,4,4,444,Best Customers
16815.0,89,2,406.02,2,2,2,222,Others
16817.0,4,5,1200.15,4,4,3,443,Others
16819.0,101,2,182.59,2,2,1,221,Others
16821.0,17,1,113.35,4,1,1,411,Others
16822.0,322,1,181.39,1,1,1,111,Others
16823.0,23,6,1884.71,3,4,4,344,Others
16824.0,29,1,225.6,3,1,1,311,Others
16825.0,14,3,1051.71,4,3,3,433,Others
16827.0,29,5,392.13,3,4,2,342,Others
16829.0,24,1,316.1,3,1,2,312,Others
16830.0,78,3,881.59,2,3,3,233,Others
16831.0,200,1,91.8,1,1,1,111,Others
16832.0,64,2,218.45999999999998,2,2,1,221,Others
16833.0,75,2,1302.51,2,2,3,223,Others
16834.0,310,1,485.5,1,1,2,112,Others
16835.0,9,5,1357.56,4,4,3,443,Others
16836.0,42,2,530.5,3,2,2,322,Others
16838.0,166,2,570.76,1,2,2,122,Others
16839.0,5,11,5716.14,4,4,4,444,Best Customers
16840.0,239,2,139.85,1,2,1,121,Others
16841.0,64,6,2136.2400000000002,2,4,4,244,Others
16843.0,58,19,9374.86,2,4,4,244,Others
16844.0,198,2,614.34,1,2,2,122,Others
16845.0,254,1,253.88,1,1,1,111,Others
16846.0,213,2,628.09,1,2,2,122,Others
16847.0,254,1,421.45000000000005,1,1,2,112,Others
16848.0,12,3,1130.2,4,3,3,433,Others
16854.0,53,2,1408.96,3,2,3,323,Others
16856.0,53,2,323.09000000000003,3,2,2,322,Others
16857.0,78,1,352.8,2,1,2,212,Others
16858.0,4,10,4292.59,4,4,4,444,Best Customers
16859.0,52,5,1184.6,3,4,3,343,Others
16860.0,88,3,1610.62,2,3,3,233,Others
16861.0,26,3,772.83,3,3,3,333,Others
16862.0,183,4,662.33,1,3,2,132,Others
16863.0,2,2,495.72,4,2,2,422,Others
16864.0,70,2,409.25,2,2,2,222,Others
16865.0,37,1,130.95,3,1,1,311,Others
16867.0,325,1,76.74000000000001,1,1,1,111,Others
16868.0,30,3,384.56,3,3,2,332,Others
16870.0,105,1,450.15999999999997,2,1,2,212,Others
16872.0,63,3,533.11,2,3,2,232,Others
16873.0,65,6,7493.77,2,4,4,244,Others
16874.0,15,1,209.89000000000001,4,1,1,411,Others
16875.0,73,6,2139.0,2,4,4,244,Others
16876.0,39,1,136.01,3,1,1,311,Others
16880.0,129,1,321.78,2,1,2,212,Others
16883.0,7,18,2101.61,4,4,4,444,Best Customers
16884.0,192,2,641.13,1,2,2,122,Others
16885.0,21,1,234.19,3,1,1,311,Others
16886.0,92,1,134.0,2,1,1,211,Others
16887.0,36,2,465.84000000000003,3,2,2,322,Others
16888.0,36,3,434.2,3,3,2,332,Others
16889.0,33,3,947.98,3,3,3,333,Others
16890.0,112,3,285.41,2,3,1,231,Others
16891.0,7,7,1202.77,4,4,3,443,Others
16892.0,190,2,236.56,1,2,1,121,Others
16893.0,2,2,249.89000000000001,4,2,1,421,Others
16894.0,138,3,1306.96,1,3,3,133,Others
16895.0,74,4,900.63,2,3,3,233,Others
16896.0,191,1,103.95,1,1,1,111,Others
16898.0,4,3,496.26,4,3,2,432,Others
16899.0,14,2,424.71000000000004,4,2,2,422,Others
16901.0,365,1,204.26,1,1,1,111,Others
16903.0,16,2,678.55,4,2,2,422,Others
16904.0,3,7,1360.31,4,4,3,443,Others
16905.0,7,11,1923.57,4,4,4,444,Best Customers
16906.0,64,3,851.33,2,3,3,233,Others
16907.0,1,5,722.0500000000001,4,4,3,443,Others
16908.0,358,1,252.59,1,1,1,111,Others
16911.0,271,2,255.25,1,2,1,121,Others
16912.0,57,4,1904.93,2,3,4,234,Others
16913.0,287,2,310.46999999999997,1,2,2,122,Others
16915.0,22,5,921.5,3,4,3,343,Others
16916.0,8,3,536.04,4,3,2,432,Others
16917.0,268,1,1460.3600000000001,1,1,3,113,Others
16918.0,58,10,2137.72,2,4,4,244,Others
16919.0,4,14,2515.76,4,4,4,444,Best Customers
16920.0,47,1,355.45,3,1,2,312,Others
16921.0,78,2,255.03,2,2,1,221,Others
16922.0,208,1,611.08,1,1,2,112,Others
16923.0,11,13,6088.05,4,4,4,444,Best Customers
16925.0,176,1,125.65,1,1,1,111,Others
16926.0,7,5,1169.6100000000001,4,4,3,443,Others
16928.0,9,13,1199.08,4,4,3,443,Others
16931.0,5,3,629.4,4,3,2,432,Others
16932.0,59,2,262.32,2,2,1,221,Others
16933.0,25,7,2536.07,3,4,4,344,Others
16934.0,19,4,1152.1100000000001,3,3,3,333,Others
16935.0,17,3,530.86,4,3,2,432,Others
16936.0,21,1,286.39,3,1,1,311,Others
16937.0,135,1,196.25,2,1,1,211,Others
16938.0,17,5,4283.68,4,4,4,444,Best Customers
16939.0,124,3,433.85,2,3,2,232,Others
16940.0,86,5,3377.78,2,4,4,244,Others
16941.0,247,1,33.0,1,2,1,121,Others
16943.0,175,2,482.76,1,2,2,122,Others
16944.0,245,1,101.36,1,2,1,121,Others
